SK_ID_CURR,TARGET
104136,0.025811360528897154
104149,0.052751179760360124
104150,0.05294748700105461
104156,0.34663673814717916
104165,0.10000266585519074
104175,0.0277876400487433
104179,0.061960627661866254
104184,0.08871789524886955
104206,0.013420425078201459
104216,0.37434104186181905
104230,0.16108308878756705
104257,0.031854537692304695
104272,0.02917272403643192
104273,0.08032787807492175
104278,0.03255785417968207
104294,0.12326134017671453
104295,0.022715020500479
104297,0.04006978263427676
104298,0.044651683371716634
104308,0.03228296739360579
104318,0.028492901942907888
104319,0.0977493184975433
104320,0.07209117131222216
104327,0.07167824535036627
104334,0.07255510685950345
104344,0.06000297459282859
104350,0.024404156616048046
104351,0.2788663895705892
104354,0.03392497503371507
104369,0.11963461712425624
104376,0.08054204572898108
104381,0.038210120882316644
104384,0.08144584952784512
104391,0.02030103537229817
104394,0.027347105689561682
104398,0.19638026977185458
104402,0.014970591977567864
104408,0.08230517760335981
104409,0.019811144123259596
104410,0.47780797398530084
104412,0.03675356246601717
104417,0.081125716301696
104424,0.05244589059512904
104426,0.01977794621331709
104435,0.06105317687704389
104445,0.031285421769249935
104458,0.011006965368166442
104460,0.022672169017779534
104466,0.018609698722023525
104472,0.0726677945328241
104473,0.06901286372026212
104479,0.016765384560657008
104480,0.013497113055202712
104482,0.09328758514550611
104499,0.015373726743502208
104501,0.014382190236051284
104502,0.015092534464616386
104506,0.14334581902362745
104510,0.01100773050066766
104512,0.04363942648315642
104520,0.27369552140918885
104528,0.04646560936839318
104529,0.013787635584992585
104541,0.07684377671664727
104578,0.01929380234815203
104584,0.06914754381834833
104588,0.06781340461188022
104602,0.22041318045416164
104610,0.017026565461408877
104611,0.14387881982070752
104618,0.060391364049343164
104620,0.03818534409803746
104622,0.025735564431974754
104624,0.024225215979560403
104625,0.0811272664529213
104634,0.09367516350682496
104639,0.08035314168102842
104646,0.019847561400593006
104647,0.06785399804363061
104652,0.026085493636964073
104670,0.09642155905719822
104677,0.009030922778211404
104685,0.06606143688109752
104691,0.06407862061683986
104696,0.1134633702562592
104699,0.011825079969542884
104712,0.09990926919494354
104714,0.01494573693192121
104717,0.09340439479127162
104718,0.013428717144929138
104740,0.043415628132652255
104741,0.020417816428497472
104743,0.009721404751483574
104744,0.016941143104829064
104747,0.07239157544853866
104767,0.0318412670791908
104772,0.136030780182668
104776,0.1790221567959637
104779,0.019291380208704523
104814,0.02057014050132032
104815,0.03945144905455199
104830,0.029169657603129416
104831,0.09367422719347664
104833,0.056010402495239045
104839,0.01293467466928796
104840,0.02908571010080681
104860,0.1396971913411648
104861,0.02517971646248286
104866,0.04097141084793035
104870,0.013307719086750361
104877,0.05049293971720762
104878,0.014725207631021307
104879,0.019986781241161756
104880,0.05505107842390102
104899,0.02405594975305634
104906,0.03241557988635824
104907,0.05969519580738624
104913,0.1410082654866393
104916,0.052517900018284915
104921,0.036118997177031174
104930,0.02964527871857084
104931,0.31509526402386356
104936,0.021760076541436555
104937,0.026579380852850634
104942,0.019430829154731922
104943,0.03983088181307685
104969,0.06538884353228466
104972,0.1704805778621116
104988,0.1267988724853478
105013,0.02167863882008855
105015,0.013911824848530447
105019,0.07771786099587852
105027,0.02893333619581607
105030,0.07933344140789211
105035,0.42792843800333086
105041,0.019171038512465842
105051,0.2113243324424568
105056,0.04404352383645766
105067,0.4163381134409003
105071,0.07428394649904581
105072,0.01650794471987127
105074,0.12521564797414195
105091,0.04203264053575348
105101,0.02419521157166353
105103,0.06341955529026819
105134,0.05338237952907935
105139,0.015374550533675311
105142,0.19073983025061755
105146,0.04552815203948509
105163,0.03290685708391819
105168,0.05731286077678527
105172,0.02154631390241896
105176,0.4660698305977328
105195,0.05404544450792359
105196,0.3045142705220595
105197,0.009500359518275363
105203,0.07738993088419523
105223,0.06218774281544575
105227,0.16759302351486072
105228,0.0159110364075026
105230,0.1420589823665072
105231,0.17335085675440537
105239,0.03253548763005752
105242,0.15412062210764182
105244,0.03786149243085219
105245,0.05282714201166026
105248,0.03805512568210744
105249,0.02855100984664951
105266,0.19170955756759855
105271,0.24023225122664896
105276,0.03451810933738645
105282,0.026051689730684183
105292,0.09053815874421789
105297,0.01731766606649496
105332,0.05668028782620211
105333,0.019510510992122507
105343,0.045382017158136674
105344,0.01368050869034574
105345,0.16660116818761594
105357,0.04669624778636069
105359,0.05987915740472841
105366,0.07298554317410323
105367,0.03998391103609017
105370,0.00928678915026054
105377,0.02588245351969032
105390,0.017891904129213734
105399,0.017163180696002905
105403,0.18093113158481094
105404,0.04274537804047286
105414,0.012105819961085118
105417,0.05127726539158933
105425,0.20558742542078928
105452,0.20676335291686232
105454,0.1383119808889185
105456,0.07003199874316544
105470,0.03545396514937666
105471,0.03611201907293631
105483,0.12209762780124822
105493,0.14306581813659322
105508,0.07913542458280781
105514,0.04603253399443726
105515,0.012399700298661784
105528,0.31542718495810296
105529,0.01458120673353676
105531,0.035442723314145615
105532,0.04831114843238588
105558,0.01165831077239143
105574,0.020250543492670622
105578,0.011279795818873775
105584,0.1727162756375557
105595,0.07522674230194494
105617,0.27955973822451846
105618,0.03648898542164586
105621,0.024852771149740827
105625,0.05503736831783344
105629,0.03959981579582435
105630,0.012638689162434857
105634,0.02057807074930726
105635,0.022718623107505997
105641,0.08162204783236039
105647,0.1654970522509001
105648,0.07727246684626742
105655,0.021090598962604915
105657,0.016249348612212878
105672,0.13143364256390677
105678,0.16211664357608918
105682,0.0857815883878709
105691,0.021853226279175193
105692,0.023740530837382742
105706,0.0291645052952426
105712,0.03748951689263771
105720,0.033172240514076044
105734,0.01846976508568259
105735,0.021752932101680587
105736,0.10875601018709244
105737,0.010319577996502237
105738,0.15512191489623461
105740,0.27560670147130784
105744,0.06739074231987471
105747,0.04917702498344801
105749,0.10832449477626041
105754,0.04419161382299242
105758,0.07069947668686802
105760,0.03216190488030748
105767,0.1843647400505977
105784,0.08739785664558651
105791,0.011952824318542088
105802,0.15535905552884643
105807,0.18260887324835148
105809,0.07968286887512825
105816,0.05128525434141354
105817,0.013720120866073238
105824,0.07148733793924583
105832,0.05129035695313737
105856,0.024934936948139644
105865,0.018529629135773423
105899,0.1736392619503306
105906,0.019095069592858057
105916,0.09179235620882172
105923,0.0457596474271664
105937,0.07434515675071038
105965,0.035056538132917835
105966,0.055890714899947035
105968,0.08624601197938651
105973,0.03494082346890423
105976,0.10140679872383297
105978,0.14312772991104372
105979,0.028584958848360594
105991,0.10184991196147854
105998,0.20411018932907654
105999,0.022384509845583295
106000,0.10629943030513862
106001,0.03279428709008342
106010,0.2692475091881043
106011,0.017961861704958823
106013,0.1857407374854739
106015,0.0143146217824868
106026,0.01527423560635019
106032,0.013623938106978638
106035,0.19978542328277454
106040,0.03769808844862496
106041,0.19749170285257886
106044,0.017547765046396872
106053,0.1445458759674494
106054,0.01183714427018707
106065,0.09919048724191107
106081,0.04446950426514224
106083,0.06348124583391183
106087,0.021318008984749535
106090,0.04578586529318199
106101,0.03461173075619094
106102,0.054962211291773234
106109,0.0576029734063869
106116,0.07721294846015682
106150,0.015114625953809052
106155,0.1042909265347853
106166,0.013208923076490799
106176,0.1468525739267754
106189,0.03569513979777052
106199,0.08573198936390446
106205,0.17259177965130834
106206,0.16853011196470402
106211,0.01978128358371565
106214,0.045159954561299016
106216,0.05068556319118204
106217,0.06468802702267921
106225,0.0299504887196945
106249,0.02993982532464418
106256,0.06885160837949518
106258,0.04229813386518109
106261,0.04305678286410635
106262,0.07237579186206003
106264,0.011737905749742964
106271,0.025701843773297
106276,0.02409433893328284
106277,0.09310123050464182
106286,0.05971270884633103
106293,0.022904962091873704
106295,0.057304054236236794
106296,0.02259122605981647
106297,0.08480834226421888
106298,0.03596551336704458
106311,0.06415735336200676
106314,0.03000892931633482
106320,0.033129311555478554
106334,0.060535679337531824
106346,0.06455340770885978
106347,0.029981203232469902
106349,0.06255038363232623
106354,0.0780234175999666
106360,0.01636533203449277
106373,0.09993064483486869
106377,0.06119237361418517
106386,0.1702632430214744
106387,0.042538327051150515
106391,0.019955423465817912
106401,0.24049825036991596
106411,0.05591911925517283
106413,0.24362769047981664
106426,0.34428903329119365
106427,0.053820218917135954
106428,0.10703201517391293
106434,0.06587294341459815
106438,0.012982512894420888
106440,0.02950324353912516
106441,0.039382456675173004
106452,0.12340970550449566
106453,0.06159288357095214
106454,0.05445119243474249
106457,0.10587007233121767
106484,0.01618467166803755
106488,0.07259708249902115
106491,0.14816506276493288
106514,0.0884103321336544
106527,0.08879724792433623
106528,0.044266863284867904
106529,0.01457170468517788
106534,0.19998233699997242
106550,0.21504950842043277
106577,0.030748625481022165
106585,0.16960534694484
106590,0.009184373975890756
106607,0.05342664031015464
106610,0.06528826920765661
106611,0.040308604133699404
106612,0.06047977493956664
106624,0.02674159216459774
106631,0.013251891435477734
106647,0.23233302315638216
106660,0.2686536163582676
106674,0.027019925335369645
106687,0.020423450801703373
106712,0.04304802032720773
106713,0.06351679223226914
106717,0.05736859614895069
106720,0.05674450688998185
106721,0.12677530125441203
106724,0.05796879906579596
106735,0.10024599658480676
106739,0.06603867358274668
106740,0.05264058827521394
106754,0.0517493261834428
106760,0.303694578452763
106761,0.07038975308595355
106784,0.11696386935462456
106787,0.03532545227429157
106797,0.01201596032391786
106798,0.16111642388610953
106802,0.12515013344367784
106803,0.025125304386963827
106804,0.15708680918553342
106805,0.018459279790052165
106810,0.12382476496160172
106812,0.1318190494724781
106813,0.05252544396877591
106817,0.07682886280550884
106822,0.05322673622712534
106823,0.030308343476120728
106827,0.011857054634510818
106841,0.0347960193345453
106851,0.12329908560638406
106852,0.07991160376476619
106853,0.12865992049014174
106854,0.5615738391377239
106861,0.038686419471774224
106873,0.09262115013006011
106877,0.020202418615419982
106878,0.01245997447402048
106881,0.09780756310449522
106900,0.05002664662908024
106906,0.027585391111513265
106907,0.1436020630286958
106914,0.14721133030978062
106916,0.07835247304705782
106924,0.018607206165794764
106931,0.05614002008587213
106936,0.05383776324038173
106937,0.14090674226409078
106938,0.019195122525806046
106939,0.060715762100374694
106943,0.03756641857148258
106944,0.12821515838964004
106967,0.06213834226926598
106980,0.019913550701832337
106986,0.10976293381740793
106987,0.014356009707364354
106990,0.020203629432574505
107013,0.019067631965660626
107023,0.05671617590132589
107033,0.03700082306115885
107037,0.10089900736827499
107048,0.025041090548910197
107071,0.03565208942630103
107081,0.01588943750167885
107113,0.13929762262336226
107130,0.053378452042246644
107131,0.0228437885499003
107145,0.058879396337131955
107156,0.09489895168512165
107219,0.09093472385984486
107222,0.0858728593661524
107223,0.2605516602004721
107232,0.2583062048153757
107245,0.0571439931851434
107246,0.1021880612757101
107247,0.042608925552623085
107256,0.009546240828326946
107259,0.019028805516445098
107260,0.009007001237164112
107279,0.233526799409337
107280,0.0959228088574694
107281,0.025282464358286873
107285,0.065185223482301
107329,0.009703461946759126
107337,0.19129890066608665
107349,0.13362922583808468
107350,0.02836143706381411
107351,0.010970147473607583
107359,0.16124260953766437
107391,0.09292890023345572
107394,0.04868836407299784
107395,0.07789182281548375
107406,0.031023634809808704
107416,0.06883153645872071
107417,0.022826693485340582
107418,0.048695442553398666
107419,0.0438565343921023
107444,0.01618669483267986
107445,0.03538889011018077
107446,0.11942697509139849
107460,0.14712667358055095
107470,0.05099384915588862
107475,0.06009978670778114
107520,0.027617095572719026
107526,0.16484734978575602
107527,0.02202433478152902
107530,0.012324069075473548
107532,0.0822027507468117
107534,0.08607514974434183
107535,0.03264390153846773
107554,0.0995435165389682
107556,0.020986093500294394
107559,0.14978384199221678
107561,0.023901760664101657
107564,0.03323454561865745
107566,0.015430132749396424
107571,0.0453159195779645
107590,0.11914997954719343
107602,0.12392322507251514
107625,0.07551924700096004
107626,0.43667057303408224
107635,0.014957975982708805
107636,0.06660427493015003
107645,0.01755066572104628
107652,0.1514808434389442
107655,0.030018516603748744
107668,0.06813690786337898
107670,0.03124425729261258
107677,0.00914970863506906
107680,0.23144814312687287
107683,0.23009831065709024
107684,0.011682527897622436
107691,0.0692620209752225
107692,0.04654240624469877
107703,0.021754686955871225
107709,0.02441340527230964
107710,0.12442674205761285
107721,0.1065447057991823
107725,0.20339851740749743
107727,0.058441135942582705
107739,0.02147824540735976
107740,0.03711891941291496
107741,0.03687195536290565
107747,0.02648541305187162
107765,0.20013200608277676
107768,0.008101667265609533
107775,0.11539533080869746
107782,0.31914450961682644
107790,0.01992222282410372
107801,0.03592265975012053
107807,0.025113949008522398
107811,0.03311179569497227
107817,0.11503669029396892
107826,0.05041851424232173
107838,0.09360142429284243
107839,0.02118553728631804
107843,0.07068565459272315
107847,0.06768905648007077
107849,0.15100226605939746
107850,0.14428614120834468
107867,0.08528879651176217
107871,0.07846747270819683
107908,0.027989059757030987
107913,0.08423269046375383
107927,0.01938640286428806
107931,0.04557402742709629
107955,0.030124081529096413
107962,0.07787914467250731
107977,0.0742989362474263
107978,0.04167751980102425
107993,0.023143542136080556
108010,0.053213742288658494
108016,0.04796092835890059
108018,0.2705325593268645
108027,0.1930343090744589
108045,0.3962413041404369
108069,0.22685946405491195
108082,0.025108216266540737
108089,0.04847547934002657
108092,0.061165821127324535
108106,0.02508335339736693
108112,0.03905288195042
108120,0.13932978939130888
108122,0.22410259875880306
108135,0.024297296181008583
108170,0.01638356064742653
108171,0.08241786296910754
108177,0.016047189548580035
108180,0.12443589410878311
108183,0.026397850568976026
108184,0.04321959068181576
108185,0.03642469545249839
108192,0.044128993303897135
108195,0.10062555536574624
108196,0.09019505842769221
108218,0.018548786640401268
108219,0.09162121036563312
108243,0.09610176789792561
108249,0.009158594287574984
108251,0.032435647784984804
